student_id,id,title,level,date,module,genre family,discipline,disciplinary group,grade,words,s-units,p-units,tables,figures,block quotes,formulae,lists,listlikes,abstract,w/s,s/p,macrotype,gender,year of birth,L1,education (UKA: all secondary education in UK; Ukn: n years of secondary education in UK; OSA: all secondary education overseas),course,number_of_texts,complex
57,0057f,Thomas Nagel and the Unity of Consciousness,2.0,4/1/05,Philosophy of Mind I,essay,Philosophy,AH,M,4210.0,167.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.2,6.0,simple assignment,m,1983,Swedish,OSA,Philosophy and Psychology,1.0,1
58,0058f,To what extent should policy be used to stabilise the economy? Discuss with examples from the UK.,2.0,12/1/04,Economics 2,essay,Economics,SS,M,2192.0,95.0,19.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,23.1,5.0,simple assignment,f,1984,English,UKA,"Mathematics, Operational Research, Statistics and Economics",1.0,0
58,0058g,Bertrand competition is more 'intense' than Cournot competition. Discuss.,2.0,3/1/05,Economics 2,essay,Economics,SS,D,2290.0,125.0,34.0,0.0,6.0,0.0,39.0,1.0,0.0,0.0,18.3,3.7,simple assignment,f,1984,English,UKA,"Mathematics, Operational Research, Statistics and Economics",1.0,0
63,0063c,Did Luther's three major treatises of 1520 mark a turning point in the development of his ideas?,2.0,2/1/06,Germany in the Age of the Reformaion,essay,History,AH,M,1729.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,12.2,simple assignment,f,1986,English,UKA,History &amp; French,1.0,0
64,0064a,"The eng law on vicarious liability is the best compromise which could have been reached between the needs of tort victims for compensation and the freedom of businesses to operate without excessive burdens.' Discuss, making reference to decided cases.",1.0,3/1/04,Basic Techniques of Common Law in Contract &amp; Tort,essay,Law,SS,D,1703.0,89.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1,2.0,simple assignment,f,1984,English,UKA,Law,1.0,0
64,0064b,"Consider whether the Criminal Law and the procedures and principles which underpin it, are being undermined by new procedures aimed at anti-social behaviour.",1.0,12/1/03,Criminal Law,essay,Law,SS,M,1564.0,76.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.7,simple assignment,f,1984,English,UKA,Law,1.0,0
64,0064e,The legal profession: 'a profession which has far too long seen itself as above the law.' Discuss.,2.0,3/1/05,Law in Practice I,essay,Law,SS,D,3182.0,189.0,110.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.8,1.7,simple assignment,f,1984,English,UKA,Law,1.0,1
64,0064f,"If a realistic medical jurisprudence is to develop, judges must extend their focus beyond rights and duties and confront the fundamental issue of resources.' Discuss",2.0,12/1/04,Medicine and the Law,essay,Law,SS,D,3769.0,212.0,124.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.8,1.7,simple assignment,f,1984,English,UKA,Law,1.0,1
66,0066b,"Consideration is a perfectly adequate test of liability in contract, the so-called doctrine of intention to create legal relations is superfluous. Discuss this statement in the light of decided cases.",1.0,12/1/04,Basic Techniques of Common Law in Contract &amp; Tort,essay,Law,SS,M,1250.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,9.7,simple assignment,m,1984,Hindi,OSA,Law,1.0,0
69,0069b,"A critical evaluation of the impact of the judicial decisions of the late Lord Denning MR, on the rights of persons in residential occupation.",1.0,3/1/04,Introduction to the Law of Property Relations,essay,Law,SS,M,3252.0,126.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,7.0,simple assignment,m,1984,English,UKA,Law,1.0,1
69,0069c,"The decision of the Court in Williams v Roffey Bros [(1991) 1 QB 1, Court of Appeal] which suggests that performance of an existing (contractual) duty can constitute consideration where it results in 'practical benefit' to the promisor creates further ambiguity in the scope of consideration in eng contract law. Discuss.",1.0,12/1/03,Basic Techniques of Common Law in Contract &amp; Tort,essay,Law,SS,M,1502.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.7,simple assignment,m,1984,English,UKA,Law,1.0,0
69,0069d,The development of international criminal law in the latter half of the twentieth century demonstrates that governments can no longer behave with impunity. - Discuss -,2.0,12/1/04,International Law,essay,Law,SS,M,3224.0,88.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,4.2,simple assignment,m,1984,English,UKA,Law,1.0,1
69,0069e,Critically evaluate the substantive and procedural approach to the regulation of mergers in the UK under the Enterprise Act 2002. What are the main differences to the previous approach?,2.0,3/1/05,Advanced Themes in Competition Law &amp; Policy,essay,Law,SS,D,3066.0,89.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,3.7,simple assignment,m,1984,English,UKA,Law,1.0,1
70,0070a,Why is democracy better than autocracy for economic development?,1.0,6/1/05,World Economy: History &amp; Theory,essay,Economics,SS,D,1522.0,31.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.1,6.2,simple assignment,f,1985,Swedish,OSA,PPE,1.0,0
70,0070c,Media Treatment of the Extension of Maternity Leave,1.0,6/1/05,Introduction to Politics,essay,Politics,SS,M,1522.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,6.4,simple assignment,f,1985,Swedish,OSA,PPE,1.0,0
71,0071a,Should the Dutch economy be seen as the first modern economy?,1.0,12/1/05,World Economy: History &amp; Theory,essay,Economics,SS,D,1783.0,75.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.8,2.9,simple assignment,f,1987,Chinese Cantonese,OSA,Economics,1.0,0
72,0072a,"Leaving the ""Efficient Market Hypothesis Behind"" - Noise Trader Risk in Financial Markets and how to Exploit it",3.0,12/1/05,Investment Management,essay,Business,SS,D,2357.0,77.0,32.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,30.6,2.4,simple assignment,m,1982,German,OSA,Finance of Economics,1.0,1
73,0073a,To what extent does the rise of the 'knowledge economy' reflect fundamental changes in the nature of capitalism and work?,4.0,10/1/00,Comparative European Industrial Relations,essay,Business,SS,D,4177.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,7.4,simple assignment,f,1978,English,UKA,European Industrial Relations,1.0,1
73,0073b,To what extent does the reduction in the number of elected union representatives in the French workplace reflect a decline in union influence?,4.0,10/1/00,Comparative European Industrial Relations,essay,Business,SS,M,2207.0,81.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,13.5,simple assignment,f,1978,English,UKA,European Industrial Relations,1.0,0
73,0073c,Is there any evidence to suggest that the French trade union movement is beginning to overcome traditional ideological divisions? What may account for the nature of the change found?,4.0,10/1/00,Comparative European Industrial Relations,essay,Business,SS,D,2459.0,72.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,7.2,simple assignment,f,1978,English,UKA,European Industrial Relations,1.0,1
73,0073d,How relevant is Marx's labour theory of value in analysing the nature of employment under contemporary capitalism?,4.0,10/1/00,Comparative European Industrial Relations,essay,Business,SS,D,2906.0,94.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,13.4,simple assignment,f,1978,English,UKA,European Industrial Relations,1.0,0
75,0075a,Critically consider the idea of a Third Way for the Welfare State,1.0,5/1/05,Social Welfare in Britain,essay,Sociology,SS,D,2025.0,57.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,4.1,simple assignment,m,1986,English,UKA,Sociology,1.0,0
75,0075c,Review of the Main International Relations Theories,1.0,11/1/04,World Politics,essay,Politics,SS,D,2127.0,68.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.3,2.7,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075e,Assess the centrality of the concept of 'embeddedness' to Polanyi's The Great Transformation and its significance for IPE scholarship.,2.0,11/1/04,States and Markets,essay,Politics,SS,D,1757.0,49.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.9,4.9,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075f,In what respect is the German system of vocational education supposed to be superior to our own? How strong is the evidence for this alleged superiority?,2.0,12/1/05,Politics and Policy,essay,Politics,SS,D,1921.0,59.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,4.9,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075g,Identify the main strengths and weaknesses of the 'classic' welfare state,1.0,11/1/04,Social Welfare in Britain,essay,Sociology,SS,M,1784.0,49.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.4,2.9,simple assignment,m,1986,English,UKA,Sociology,1.0,0
75,0075h,"Investigation into how 'quality newspapers': The Guardian, The Independent, The Times and The Telegraph, responded to Gordon Brown's Labour Party Conference Speech delivered on the 27th Sept 2004",1.0,11/1/04,Introduction to Politics,essay,Politics,SS,M,1632.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,3.4,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075i,What were the main principles informing the Conservative's approach to social policy and the welfare state after 1979?,1.0,2/1/05,Social Welfare in Britain,essay,Sociology,SS,M,1407.0,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,3.7,simple assignment,m,1986,English,UKA,Sociology,1.0,0
75,0075j,How adequate are the conceptions of justice offered by liberal political theory?,1.0,2/1/05,Introduction to Politics,essay,Politics,SS,M,1575.0,37.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.6,3.7,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075k,In what ways has feminism challenged conventional thinking about politics?,1.0,4/1/05,Introduction to Politics,essay,Politics,SS,M,1499.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,3.4,simple assignment,m,1986,English,UKA,PAIS,1.0,0
75,0075m,"The role of social housing in many modern welfare states, is contracting and changing. Analyse and explain the changes referred to here.",2.0,1/1/06,Politics and Policy,essay,Politics,SS,M,2443.0,94.0,23.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,4.1,simple assignment,m,1986,English,UKA,PAIS,1.0,1
77,0077c,Institutioins and Economic Development,1.0,12/1/03,World Economy: History &amp; Theory,essay,Economics,SS,D,1427.0,69.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,8.6,simple assignment,m,1981,Norwegian,OSA,Economics,1.0,0
77,0077d,The East Asian 'Tigers' - Was Free Trade the Key to Success?,1.0,3/1/04,World Economy: History &amp; Theory,essay,Economics,SS,D,1653.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,6.7,simple assignment,m,1981,Norwegian,OSA,Economics,1.0,0
77,0077g,Coordination of Wage Bargaining - Does it increase mark-up and generate higher prices?,3.0,11/1/05,Economic Policy in the UK,essay,Economics,SS,D,935.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,6.7,simple assignment,m,1981,Norwegian,OSA,Economics,1.0,0
79,0079a,"What Have We Learned about Banking Crises? An outlook on the Argentine Situation, Prospects and Policy Recommendations",4.0,5/1/04,Economic Policy Seminar,essay,Economics,SS,D,6356.0,230.0,110.0,3.0,7.0,0.0,0.0,0.0,12.0,0.0,27.6,2.1,simple assignment,m,1976,Spanish,OSA,Economic Analysis and Policy,1.0,1
79,0079b,The time consistency problem in Monetary Policy: How an independent Central Bank helps to reduce it,4.0,5/1/04,Macroeconomics,essay,Economics,SS,M,6523.0,279.0,142.0,1.0,10.0,0.0,25.0,0.0,21.0,0.0,23.4,2.0,simple assignment,m,1976,Spanish,OSA,Economic Analysis and Policy,1.0,1
79,0079c,How does the Imperfect Information Assumption explain Credit Rationing? Some evidence from Argentina*,4.0,1/1/04,Microeconomics,essay,Economics,SS,M,6055.0,287.0,122.0,0.0,11.0,0.0,13.0,0.0,12.0,0.0,21.1,2.4,simple assignment,m,1976,Spanish,OSA,Economic Analysis and Policy,1.0,1
80,0080a,"Theoretical models of consumer behaviour often stress the importance of perceived personal wealth, but models based on empirical data still rely heavily on the influence of current personal income. Why?",1.0,11/1/04,Macroeconomics,essay,Economics,SS,D,1011.0,54.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.7,6.8,simple assignment,f,1984,Chinese unspecified,OSA,Economic Analysis and Policy,1.0,0
80,0080b,Malthusian Trap and Economic Growth,1.0,11/1/04,World Economy: History &amp; Theory,essay,Economics,SS,D,1842.0,108.0,17.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,17.1,6.4,simple assignment,f,1984,Chinese unspecified,OSA,Economic Analysis and Policy,1.0,1
81,0081a,Evaluate the case for reform of Britain's law on industrial conflicts in the light of the Gate Gourmet dispute during the summer of 2005.,4.0,12/1/05,Industrial Relations in Britain,essay,Business,SS,M,3298.0,127.0,49.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,26.0,2.6,simple assignment,f,1983,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
81,0081b,"Critically evaluate Kenichi Ohmae's statement that '...in terms of the world economy, nation states have become little more than bit actors'.",4.0,3/1/06,International Political Economy of International Relations,essay,Business,SS,M,2708.0,115.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,3.5,simple assignment,f,1983,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
81,0081c,Survey data indicate an increased use of direct employee involvement techniques by UK employers. Why is this and what is gained through the use of such techniques?,4.0,4/1/06,Personnel Management,essay,Business,SS,M,3009.0,111.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,2.5,simple assignment,f,1983,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
81,0081d,"Transformational leadership has been described on the one hand as 'indispensable' for organizational effectiveness, and on the other hand as 'unnecessary' and potentially 'a dangerous curse'. Critically evaluate these differing perspectives, drawing your own conclusion.",4.0,4/1/06,Organisational Psychology,essay,Business,SS,M,2924.0,118.0,55.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.8,2.1,simple assignment,f,1983,Chinese unspecified,OSA,Industrial Relations and Personnel Management,1.0,1
86,0086c,Introduction,1.0,4/1/06,Introduction to Legal Theory,essay,Law,SS,M,1240.0,62.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.2,simple assignment,f,1984,English,OSA,Law,1.0,1
86,0086d,Table of Cases,1.0,12/1/05,Basic Techniques of Common Law in Contract and Tort,essay,Law,SS,D,2480.0,120.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.7,5.0,simple assignment,f,1984,English,OSA,Law,1.0,1
86,0086f,European Law Essay,2.0,12/1/06,European Law,essay,Law,SS,M,2501.0,104.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.9,simple assignment,f,1984,English,OSA,LLB,1.0,0
92,0092a,Explain the theoretical differences between the Solow model and the endogenous Growth models. Which model is closer to reality? Comment on studies that have tested the validity of these models.,2.0,4/1/04,Macroeconomics 2,essay,Economics,SS,D,2663.0,128.0,66.0,2.0,10.0,0.0,18.0,0.0,13.0,0.0,20.8,1.9,simple assignment,m,unknown,German,OSA,Economics,1.0,1
94,0094a,Introduction,1.0,11/1/04,Business Studies II: Management of Change,essay,Business,SS,D,1653.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,8.9,simple assignment,m,1984,Finnish,OSA,Business,1.0,1
94,0094b,"An Organisational Behaviour Essay: Critically discuss the benefits and downsides of ""strong"" organisational cultures.",1.0,11/1/04,Business Studies II: Management of Change,essay,Business,SS,M,1481.0,57.0,19.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,26.0,3.0,simple assignment,m,1984,Finnish,OSA,Business,1.0,1
94,0094c,Economics Coursework Assignment: What factors led to the slowdown of the US economy in 2001? Have matters improved in 2004? Evaluate the risks of a downturn in 2005 if oil prices remain over $40 a barrel. What are the effects on the European and Asian economies?,1.0,1/1/05,Economics 1,essay,Economics,SS,D,1956.0,67.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.2,3.9,simple assignment,m,1984,Finnish,OSA,Economics,1.0,1
94,0094d,The European Council does not play a formal role in Community decision-making and does not constitute an institution hierarchically superior to the Community Institutions. (Koen Lenaerts) Discuss.,2.0,1/1/06,Foundations of European Law,essay,Law,SS,M,2488.0,77.0,30.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,32.3,2.6,simple assignment,m,1984,Finnish,OSA,Economics,1.0,1
94,0094g,"In what ways does the floating charge fall short of being an ideal security for credit extended to companies, especially small companies, by banks and other parties dealing with those companies?",3.0,4/1/07,The Law of Business Organisation,essay,Law,SS,D,2499.0,97.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.8,3.7,simple assignment,m,1984,Finnish,OSA,BA Law and Business Studies,1.0,1
98,0098a,Famines in India have been caused primarily by government policies.' Discuss.,1.0,11/1/05,The Making of the Modern World,essay,History,AH,M,1792.0,72.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,2.3,simple assignment,m,1987,English,UKA,History &amp; Culture,1.0,0
98,0098b,"Discuss the nature of hoplite warfare, its development and consequences",1.0,12/1/05,War and the World,essay,History,AH,M,2737.0,83.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,3.3,simple assignment,m,1987,English,UKA,History &amp; Culture,1.0,0
99,0099a,Explain the economic policy problems facing a country in a liquidity trap. What policy would you recommend to help a country get out of a liquidity trap?,2.0,1/1/06,Macroeconomics 2,essay,Economics,SS,D,1994.0,83.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,simple assignment,m,1984,Finnish,UK2,Economics L100,1.0,0
117,0117a,Can the economic history of Britain in the late 18th and early 19th centuries be described as an industrial revolution?,1.0,12/1/05,The Industrial Economy,essay,Economics,SS,D,1550.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,7.0,simple assignment,m,1987,English,UKA,Economics,1.0,0
118,0118a,"The extent to which a monopoly induces economic inefficiency depends, among other things, upon factors such as: (i) vertical integration in the market, (ii) horizontal market contestability, (iii) technology, (iv) the role of advertising and (v) market demand elasticity. Discuss.",2.0,1/1/06,Economics 2,essay,Economics,SS,M,2194.0,131.0,45.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,16.7,2.9,simple assignment,f,1986,English,UKA,Mathematics and Economics,1.0,0
119,0119c,"Consider the arguments for and against euthanasia as a limited defence to murder, available only to the medical profession",3.0,12/1/04,Medicine and the Law,essay,Law,SS,M,2560.0,105.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.4,3.9,simple assignment,f,1985,English,UKA,LLB,1.0,1
119,0119d,There is one right answer for every legal question. Discuss.,1.0,12/1/03,Introduction to Legal Theory,essay,Law,SS,D,2527.0,125.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,5.7,simple assignment,f,1985,English,UKA,LLB,1.0,0
119,0119e,Family Law Assessment,2.0,1/1/03,Law and the Family,essay,Law,SS,M,2595.0,114.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.4,simple assignment,f,1985,English,UKA,LLB,1.0,1
119,0119g,Crime and the Sanctioning Process Assessment,2.0,12/1/04,Crime and the Sanctioning Process,essay,Law,SS,M,3535.0,178.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,4.7,simple assignment,f,1985,English,UKA,LLB,1.0,1
120,0120b,"Consideration is a perfectly adequate test of liability in contract, the so-called doctrine of intention to create legal relations is superfluous. Discuss this statement in the light of decided cases.",1.0,11/1/05,Basic Techniques of Common Law in Contract &amp; Tort,essay,Law,SS,M,1216.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,6.3,simple assignment,f,1985,French,OSA,LLB,1.0,1
